Gene	Clade_0	Clade_1	Clade_2	Clade_3	Clade	Ecotype	Allele	Name	File	HV
9543_T348-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9543	1	9543_G348	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9545_T306-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9545	1	9545_G306	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9837_T438-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9837	1	9837_G438	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
7373_T225-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	7373	1	7373_G225	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
7167_T330-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	7167	1	7167_G330	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
7417_T279-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	7417	1	7417_G279	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
7273_T364-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	7273	1	7273_G364	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
7396_T374-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	7396	1	7396_G374	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
6909_T391-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	6909	1	6909_G391	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9764_T425-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9764	1	9764_G425	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
Athaliana_AT5G35450.1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	Athaliana	1	Athaliana_AT5G35450.1	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
5784_T448-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	5784	1	5784_G448	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9879_T292-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9879	1	9879_G292	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9536_T270-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9536	1	9536_G270	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9784_T405-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9784	1	9784_G405	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
7067_T391-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	7067	1	7067_G391	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
7288_T379-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	7288	1	7288_G379	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
1925_T563-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	1925	1	1925_G563	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9100_T373-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9100	1	9100_G373	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
108_T483-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	108	1	108_G483	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9792_T464-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9792	1	9792_G464	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9332_T461-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9332	1	9332_G461	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
7308_T296-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	7308	1	7308_G296	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9557_T459-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9557	1	9557_G459	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
7416_T430-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	7416	1	7416_G430	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
6939_T380-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	6939	1	6939_G380	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9597_T499-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9597	1	9597_G499	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9518_T360-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9518	1	9518_G360	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
7415_T328-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	7415	1	7415_G328	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9542_T378-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9542	1	9542_G378	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
7058_T305-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	7058	1	7058_G305	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9721_T538-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9721	1	9721_G538	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9537_T346-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9537	1	9537_G346	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9550_T464-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9550	1	9550_G464	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9871_T273-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9871	1	9871_G273	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
7328_T420-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	7328	1	7328_G420	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9600_T370-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9600	1	9600_G370	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
6906_T430-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	6906	1	6906_G430	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9580_T438-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9580	1	9580_G438	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
5993_T411-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	5993	1	5993_G411	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9654_T397-R1	Int14015_300	Int14015_300_374_R_46	NA	NA	Int14015_300_374_R_46	9654	1	9654_G397	../Autoclades_70_Refinement_1/Int14015_300_374_R_46/Int14015_300_374_R_46.best.fa	0
9536_T048-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9536	1	9536_G048	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9764_T155-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9764	1	9764_G155	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9550_T238-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9550	1	9550_G238	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9600_T091-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9600	1	9600_G091	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
5784_T093-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	5784	1	5784_G093	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9549_T311-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9549	1	9549_G311	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9583_T101-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9583	1	9583_G101	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9762_T198-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9762	1	9762_G198	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9518_T085-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9518	1	9518_G085	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9792_T173-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9792	1	9792_G173	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7396_T118-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7396	1	7396_G118	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9537_T350-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9537	1	9537_G350	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7416_T272-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7416	1	7416_G272	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7373_T237-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7373	1	7373_G237	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9545_T357-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9545	1	9545_G357	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
6981_T345-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	6981	1	6981_G345	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9518_T083-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9518	1	9518_G083	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9610_T286-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9610	1	9610_G286	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7322_T177-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7322	1	7322_G177	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9542_T321-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9542	1	9542_G321	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
1925_T381-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	1925	1	1925_G381	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9545_T157-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9545	1	9545_G157	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9871_T086-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9871	1	9871_G086	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
Athaliana_AT5G48620.1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	Athaliana	1	Athaliana_AT5G48620.1	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7067_T290-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7067	1	7067_G290	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
6909_T345-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	6909	1	6909_G345	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9550_T239-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9550	1	9550_G239	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9550_T512-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9550	1	9550_G512	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9533_T168-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9533	1	9533_G168	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9557_T389-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9557	1	9557_G389	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
6924_T124-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	6924	1	6924_G124	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7328_T199-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7328	1	7328_G199	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7328_T706-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7328	1	7328_G706	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7067_T336-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7067	1	7067_G336	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9600_T089-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9600	1	9600_G089	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7322_T084-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7322	1	7322_G084	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9947_T296-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9947	1	9947_G296	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9871_T335-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9871	1	9871_G335	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9583_T103-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9583	1	9583_G103	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9869_T305-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9869	1	9869_G305	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9543_T293-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9543	1	9543_G293	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7413_T455.2-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7413	1	7413_G455.2	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
6909_T291.1-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	6909	1	6909_G291.1	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
Athaliana_AT5G43470.2	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	Athaliana	2	Athaliana_AT5G43470.2	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
Athaliana_AT5G43470.1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	Athaliana	1	Athaliana_AT5G43470.1	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
6899_T317-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	6899	1	6899_G317	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9721_T429-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9721	1	9721_G429	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9784_T422-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9784	1	9784_G422	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
5993_T316-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	5993	1	5993_G316	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9879_T438-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9879	1	9879_G438	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9944_T288-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9944	1	9944_G288	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9100_T160-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9100	1	9100_G160	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7322_T338-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7322	1	7322_G338	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
6906_T361-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	6906	1	6906_G361	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
6981_T368-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	6981	1	6981_G368	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7167_T283-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7167	1	7167_G283	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9762_T196-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9762	1	9762_G196	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9792_T257-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9792	1	9792_G257	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7213_T139-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7213	1	7213_G139	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7415_T091-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7415	1	7415_G091	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7417_T177-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7417	1	7417_G177	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7415_T319-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7415	1	7415_G319	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9554_T346-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9554	1	9554_G346	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
1925_T492-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	1925	1	1925_G492	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
1925_T667-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	1925	1	1925_G667	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9597_T614-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9597	1	9597_G614	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9597_T428-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9597	1	9597_G428	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
1925_T493-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	1925	1	1925_G493	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9597_T427-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9597	1	9597_G427	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9536_T047-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9536	1	9536_G047	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9554_T270-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9554	1	9554_G270	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7111_T132-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7111	1	7111_G132	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
6906_T337-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	6906	1	6906_G337	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9654_T428-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9654	1	9654_G428	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
10015_T375-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	10015	1	10015_G375	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7167_T095-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7167	1	7167_G095	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7273_T086-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7273	1	7273_G086	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7058_T043-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7058	1	7058_G043	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7416_T316-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7416	1	7416_G316	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9721_T374-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9721	1	9721_G374	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
7273_T212-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	7273	1	7273_G212	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9332_T313-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9332	1	9332_G313	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
9610_T316-R1	Int14015_300	Int14015_300_419_R_123	NA	NA	Int14015_300_419_R_123	9610	1	9610_G316	../Autoclades_70_Refinement_1/Int14015_300_419_R_123/Int14015_300_419_R_123.best.fa	1
